date,temperatureC,weather
2006-02-04,12.323076923076929,Mostly Cloudy
2006-02-05,11.875000000000002,Partly Cloudy
2006-02-06,12.04166666666667,Mostly Cloudy
2006-02-07,13.066666666666668,Partly Cloudy
2006-02-08,13.962499999999999,Clear
2006-02-09,14.025,Clear
2006-02-10,12.483333333333334,Clear
2006-02-11,12.165517241379309,Scattered Clouds
2006-02-12,11.938235294117648,Mostly Cloudy
2006-02-13,13.300000000000002,Partly Cloudy
2006-02-14,11.196,Clear
2006-02-15,8.691304347826087,Partly Cloudy
2006-02-16,7.520833333333333,Mostly Cloudy
2006-02-17,6.731999999999998,Overcast
2006-02-18,6.535714285714285,Mostly Cloudy
2006-02-19,7.596296296296296,Partly Cloudy
2006-02-20,8.292592592592593,Partly Cloudy
2006-02-21,8.658333333333333,Clear
2006-02-22,9.75,Clear
2006-02-23,11.696000000000002,Clear
2006-02-24,11.920833333333334,Clear
2006-02-25,11.104000000000001,Scattered Clouds
2006-02-26,11.555172413793102,Overcast
2006-02-27,14.751724137931033,Light Rain
2006-02-28,11.38076923076923,Mostly Cloudy
2006-03-01,10.471999999999998,Partly Cloudy
2006-03-02,10.156,Scattered Clouds
2006-03-03,8.73448275862069,Mostly Cloudy
2006-03-04,9.62,Mostly Cloudy
2006-03-05,10.807999999999998,Overcast
2006-03-06,10.725925925925925,Mostly Cloudy
2006-03-07,10.549999999999999,Scattered Clouds
2006-03-08,9.904166666666663,Mostly Cloudy
2006-03-09,9.13548387096774,Mostly Cloudy
2006-03-10,6.792857142857143,Mostly Cloudy
2006-03-11,6.223333333333332,Mostly Cloudy
2006-03-12,7.934375000000004,Mostly Cloudy
2006-03-13,8.720833333333333,Mostly Cloudy
2006-03-14,9.757142857142858,Mostly Cloudy
2006-03-15,9.957692307692307,Mostly Cloudy
2006-03-16,11.321428571428573,Overcast
2006-03-17,10.815999999999999,Partly Cloudy
2006-03-18,10.2875,Partly Cloudy
2006-03-19,11.295833333333334,Scattered Clouds
2006-03-20,8.834375000000001,Light Rain
2006-03-21,9.274074074074074,Overcast
2006-03-22,10.628,Mostly Cloudy
2006-03-23,12.074999999999998,Mostly Cloudy
2006-03-24,14.506976744186046,Overcast
2006-03-25,12.53461538461539,Mostly Cloudy
2006-03-26,11.259999999999998,Mostly Cloudy
2006-03-27,10.639285714285716,Light Rain
2006-03-28,10.849999999999998,Light Rain
2006-03-29,10.759999999999998,Light Rain
2006-03-30,11.403333333333338,Overcast
2006-03-31,10.784615384615384,Mostly Cloudy
2006-04-01,10.880769230769232,Mostly Cloudy
2006-04-02,11.403703703703703,Light Rain
2006-04-03,12.072413793103449,Overcast
2006-04-04,11.319230769230765,Overcast
2006-04-05,10.858333333333334,Scattered Clouds
2006-04-06,11.083333333333334,Mostly Cloudy
2006-04-07,11.456,Mostly Cloudy
2006-04-08,12.270833333333336,Mostly Cloudy
2006-04-09,12.203846153846154,Overcast
2006-04-10,12.503846153846153,Mostly Cloudy
2006-04-11,12.306451612903228,Light Rain
2006-04-12,12.883333333333335,Overcast
2006-04-13,15.245833333333335,Mostly Cloudy
2006-04-14,13.184615384615388,Overcast
2006-04-15,12.15,Overcast
2006-04-16,11.4,Light Rain
2006-04-17,10.676000000000002,Partly Cloudy
2006-04-18,12.4125,Clear
2006-04-19,12.983333333333333,Partly Cloudy
2006-04-20,12.779999999999998,Mostly Cloudy
2006-04-21,12.775999999999996,Mostly Cloudy
2006-04-22,13.312000000000001,Overcast
2006-04-23,13.288,Mostly Cloudy
2006-04-24,12.386666666666667,Overcast
2006-04-25,12.016666666666667,Overcast
2006-04-26,13.415384615384612,Partly Cloudy
2006-04-27,14.325000000000003,Clear
2006-04-28,14.563999999999998,Partly Cloudy
2006-04-29,12.946153846153846,Overcast
2006-04-30,14.856521739130438,Clear
2006-05-01,14.174999999999999,Clear
2006-05-02,14.2875,Clear
2006-05-03,12.841666666666667,Partly Cloudy
2006-05-04,14.148,Partly Cloudy
2006-05-05,12.39655172413793,Overcast
2006-05-06,12.38846153846154,Overcast
2006-05-07,13.479999999999997,Partly Cloudy
2006-05-08,13.103703703703703,Partly Cloudy
2006-05-09,13.987999999999998,Clear
2006-05-10,16.324999999999996,Mostly Cloudy
2006-05-11,14.145833333333336,Scattered Clouds
2006-05-12,14.029166666666667,Mostly Cloudy
2006-05-13,13.404166666666667,Partly Cloudy
2006-05-14,18.7125,Mostly Cloudy
2006-05-15,19.770833333333336,Scattered Clouds
2006-05-16,15.166666666666664,Partly Cloudy
2006-05-17,12.764000000000003,Partly Cloudy
2006-05-18,13.280769230769227,Overcast
2006-05-19,13.129629629629632,Mostly Cloudy
2006-05-20,15.85862068965517,Overcast
2006-05-21,15.899999999999995,Overcast
2006-05-22,15.274074074074077,Scattered Clouds
2006-05-23,17.858333333333338,Overcast
2006-05-24,16.88,Scattered Clouds
2006-05-25,14.673076923076925,Partly Cloudy
2006-05-26,13.789285714285711,Scattered Clouds
2006-05-27,13.176923076923073,Partly Cloudy
2006-05-28,13.825000000000001,Partly Cloudy
2006-05-29,13.629629629629628,Scattered Clouds
2006-05-30,13.799999999999997,Partly Cloudy
2006-05-31,14.674074074074076,Scattered Clouds
2006-06-01,16.308000000000003,Mostly Cloudy
2006-06-02,17.950000000000003,Mostly Cloudy
2006-06-03,16.96666666666667,Mostly Cloudy
2006-06-04,16.85483870967742,Partly Cloudy
2006-06-05,14.330000000000002,Mostly Cloudy
2006-06-06,15.28076923076923,Scattered Clouds
2006-06-07,14.482758620689657,Mostly Cloudy
2006-06-08,13.83793103448276,Mostly Cloudy
2006-06-09,14.788,Partly Cloudy
2006-06-10,13.596153846153847,Mostly Cloudy
2006-06-11,15.010344827586204,Overcast
2006-06-12,16.04285714285714,Overcast
2006-06-13,16.036,Mostly Cloudy
2006-06-14,15.514814814814812,Scattered Clouds
2006-06-15,15.923076923076922,Clear
2006-06-16,18.692000000000004,Clear
2006-06-17,16.429166666666667,Clear
2006-06-18,14.862500000000002,Partly Cloudy
2006-06-19,14.50357142857143,Partly Cloudy
2006-06-20,16.73333333333333,Clear
2006-06-21,20.554166666666664,Clear
2006-06-22,21.47083333333333,Clear
2006-06-23,16.351999999999993,Partly Cloudy
2006-06-24,16.16538461538461,Scattered Clouds
2006-06-25,16.264285714285712,Scattered Clouds
2006-06-26,16.083333333333332,Mostly Cloudy
2006-06-27,16.92592592592593,Mostly Cloudy
2006-06-28,17.179310344827588,Scattered Clouds
2006-06-29,17.184000000000005,Partly Cloudy
2006-06-30,16.066666666666666,Overcast
2006-07-01,14.711538461538456,Partly Cloudy
2006-07-02,14.134482758620688,Partly Cloudy
2006-07-03,13.92,Overcast
2006-07-04,14.646428571428572,Scattered Clouds
2006-07-05,14.710714285714287,Mostly Cloudy
2006-07-06,14.607692307692307,Partly Cloudy
2006-07-07,17.037499999999998,Clear
2006-07-08,17.358333333333327,Clear
2006-07-09,15.139285714285716,Partly Cloudy
2006-07-10,15.18,Scattered Clouds
2006-07-11,14.920689655172412,Mostly Cloudy
2006-07-12,16.925,Mostly Cloudy
2006-07-13,17.033333333333335,Partly Cloudy
2006-07-14,15.311999999999998,Partly Cloudy
2006-07-15,15.799999999999999,Partly Cloudy
2006-07-16,16.73333333333333,Partly Cloudy
2006-07-17,19.1375,Partly Cloudy
2006-07-18,19.82083333333333,Partly Cloudy
2006-07-19,19.783333333333335,Partly Cloudy
2006-07-20,19.841666666666665,Clear
2006-07-21,21.6875,Partly Cloudy
2006-07-22,23.89583333333334,Partly Cloudy
2006-07-23,22.287499999999998,Partly Cloudy
2006-07-24,19.92,Partly Cloudy
2006-07-25,19.770833333333336,Scattered Clouds
2006-07-26,18.158333333333335,Partly Cloudy
2006-07-27,16.780769230769234,Partly Cloudy
2006-07-28,18.092000000000002,Partly Cloudy
2006-07-29,18.414814814814818,Scattered Clouds
2006-07-30,18.358333333333334,Mostly Cloudy
2006-07-31,16.758333333333333,Partly Cloudy
2006-08-01,16.15384615384615,Partly Cloudy
2006-08-02,16.261538461538464,Partly Cloudy
2006-08-03,16.87037037037037,Partly Cloudy
2006-08-04,18.0,Partly Cloudy
2006-08-05,19.19583333333333,Partly Cloudy
2006-08-06,17.2,Partly Cloudy
2006-08-07,17.46538461538461,Overcast
2006-08-08,17.45416666666667,Overcast
2006-08-09,20.904166666666665,Clear
2006-08-10,16.931818181818183,Partly Cloudy
2006-08-11,16.191666666666666,Partly Cloudy
2006-08-12,16.65833333333333,Partly Cloudy
2006-08-13,16.97142857142857,Partly Cloudy
2006-08-14,17.124000000000002,Partly Cloudy
2006-08-15,16.16333333333333,Partly Cloudy
2006-08-16,15.91666666666667,Scattered Clouds
2006-08-17,15.76923076923077,Partly Cloudy
2006-08-18,15.430769230769233,Partly Cloudy
2006-08-19,14.03703703703704,Partly Cloudy
2006-08-20,14.928571428571429,Scattered Clouds
2006-08-21,14.542857142857143,Partly Cloudy
2006-08-22,15.320000000000002,Partly Cloudy
2006-08-23,14.856,Mostly Cloudy
2006-08-24,15.137500000000001,Partly Cloudy
2006-08-25,16.020689655172415,Partly Cloudy
2006-08-26,16.348148148148145,Partly Cloudy
2006-08-27,15.24137931034483,Partly Cloudy
2006-08-28,13.883870967741938,Overcast
2006-08-29,14.467999999999995,Overcast
2006-08-30,16.854166666666668,Partly Cloudy
2006-08-31,17.212499999999995,Clear
2006-09-01,15.585185185185184,Partly Cloudy
2006-09-02,14.492307692307692,Partly Cloudy
2006-09-03,14.281481481481482,Partly Cloudy
2006-09-04,14.584000000000003,Partly Cloudy
2006-09-05,14.544444444444444,Partly Cloudy
2006-09-06,14.157692307692312,Partly Cloudy
2006-09-07,14.617241379310347,Partly Cloudy
2006-09-08,14.58518518518518,Overcast
2006-09-09,14.650000000000002,Mostly Cloudy
2006-09-10,14.951851851851849,Partly Cloudy
2006-09-11,15.274285714285716,Partly Cloudy
2006-09-12,18.073913043478264,Partly Cloudy
2006-09-13,16.069565217391304,Partly Cloudy
2006-09-14,15.124999999999998,Partly Cloudy
2006-09-15,14.975000000000003,Partly Cloudy
2006-09-16,15.55833333333333,Clear
2006-09-17,17.45416666666667,Clear
2006-09-18,17.3,Partly Cloudy
2006-09-19,15.862499999999999,Partly Cloudy
2006-09-20,17.512500000000003,Clear
2006-09-21,16.79166666666667,Scattered Clouds
2006-09-22,17.020833333333336,Partly Cloudy
2006-09-23,15.979166666666663,Partly Cloudy
2006-09-24,16.62083333333334,Partly Cloudy
2006-09-25,18.624000000000002,Clear
2006-09-26,15.641666666666667,Partly Cloudy
2006-09-27,16.21538461538461,Partly Cloudy
2006-09-28,13.446153846153843,Partly Cloudy
2006-09-29,13.476923076923079,Overcast
2006-09-30,15.082608695652173,Mostly Cloudy
2006-10-01,15.288461538461538,Overcast
2006-10-02,15.525,Overcast
2006-10-03,14.49583333333333,Mostly Cloudy
2006-10-04,15.033333333333331,Overcast
2006-10-05,14.120000000000003,Light Rain
2006-10-06,13.907692307692303,Overcast
2006-10-07,15.180769230769227,Partly Cloudy
2006-10-08,16.575,Partly Cloudy
2006-10-09,16.154166666666665,Partly Cloudy
2006-10-10,15.370833333333335,Partly Cloudy
2006-10-11,15.846153846153848,Partly Cloudy
2006-10-12,14.451851851851847,Partly Cloudy
2006-10-13,14.599999999999996,Scattered Clouds
2006-10-14,14.700000000000001,Overcast
2006-10-15,13.65384615384615,Overcast
2006-10-16,14.829629629629627,Partly Cloudy
2006-10-17,15.258333333333335,Clear
2006-10-18,16.620833333333334,Partly Cloudy
2006-10-19,16.170833333333338,Clear
2006-10-20,18.354166666666664,Clear
2006-10-21,19.39166666666667,Clear
2006-10-22,14.958333333333334,Partly Cloudy
2006-10-23,13.730555555555556,Partly Cloudy
2006-10-24,13.924999999999997,Mostly Cloudy
2006-10-25,16.387999999999998,Partly Cloudy
2006-10-26,17.700000000000003,Clear
2006-10-27,16.86666666666667,Clear
2006-10-28,16.2,Clear
2006-10-29,12.487500000000002,Partly Cloudy
2006-10-30,11.578571428571427,Mostly Cloudy
2006-10-31,12.129166666666668,Overcast
2006-11-01,13.524000000000001,Overcast
2006-11-02,15.82439024390244,Light Rain
2006-11-03,15.812903225806448,Overcast
2006-11-04,15.32222222222222,Overcast
2006-11-05,15.437500000000002,Scattered Clouds
2006-11-06,16.624000000000002,Mostly Cloudy
2006-11-07,15.810526315789476,Partly Cloudy
2006-11-08,15.106249999999998,Overcast
2006-11-09,13.211999999999998,Clear
2006-11-10,11.870833333333332,Mostly Cloudy
2006-11-11,12.603333333333332,Mostly Cloudy
2006-11-12,12.400000000000004,Overcast
2006-11-13,14.315625000000002,Light Rain
2006-11-14,13.400000000000002,Partly Cloudy
2006-11-15,12.140740740740743,Mostly Cloudy
2006-11-16,14.061764705882352,Overcast
2006-11-17,14.47352941176471,Overcast
2006-11-18,13.949999999999998,Partly Cloudy
2006-11-19,13.719354838709675,Mostly Cloudy
2006-11-20,13.43611111111111,Mostly Cloudy
2006-11-21,13.679310344827586,Overcast
2006-11-22,12.882142857142853,Overcast
2006-11-23,11.408333333333333,Clear
2006-11-24,9.962499999999997,Mostly Cloudy
2006-11-25,11.148000000000001,Partly Cloudy
2006-11-26,10.040740740740741,Mostly Cloudy
2006-11-27,10.179166666666667,Scattered Clouds
2006-11-28,9.05,Partly Cloudy
2006-11-29,9.2875,Clear
2006-11-30,9.2875,Clear
2006-12-01,9.308333333333334,Clear
2006-12-02,10.932,Partly Cloudy
2006-12-03,10.654166666666667,Clear
2006-12-04,10.233333333333333,Partly Cloudy
2006-12-05,10.737499999999997,Clear
2006-12-06,10.625000000000002,Clear
2006-12-07,10.308333333333334,Partly Cloudy
2006-12-08,12.903125,Light Rain
2006-12-09,13.037499999999998,Light Rain
2006-12-10,11.062500000000002,Mostly Cloudy
2006-12-11,11.303703703703704,Mostly Cloudy
2006-12-12,13.452499999999997,Overcast
2006-12-13,13.463636363636363,Overcast
2006-12-14,14.107142857142856,Overcast
2006-12-15,12.000000000000005,Overcast
2006-12-16,8.552000000000001,Overcast
2006-12-17,8.233333333333334,Partly Cloudy
2006-12-18,6.9375,Clear
2006-12-19,6.424999999999998,Partly Cloudy
2006-12-20,7.037500000000002,Mostly Cloudy
2006-12-21,9.152499999999998,Light Rain
2006-12-22,8.866666666666667,Overcast
2006-12-23,8.754166666666666,Mostly Cloudy
2006-12-24,8.983333333333334,Overcast
2006-12-25,9.146874999999998,Overcast
2006-12-26,13.896153846153844,Overcast
2006-12-27,10.765384615384612,Partly Cloudy
2006-12-28,9.920833333333333,Clear
2006-12-29,7.754166666666665,Mostly Cloudy
2006-12-30,8.008333333333333,Scattered Clouds
2006-12-31,8.94857142857143,Overcast
2007-01-01,9.170833333333333,Partly Cloudy
2007-01-02,9.915999999999999,Mostly Cloudy
2007-01-03,11.67878787878788,Overcast
2007-01-04,10.806666666666663,Light Rain
2007-01-05,9.004166666666668,Clear
2007-01-06,8.817391304347824,Partly Cloudy
2007-01-07,9.658333333333333,Clear
2007-01-08,12.125,Clear
2007-01-09,10.091666666666667,Clear
2007-01-10,8.080645161290324,Partly Cloudy
2007-01-11,7.3,Partly Cloudy
2007-01-12,6.308333333333333,Clear
2007-01-13,6.0625,Clear
2007-01-14,4.7,Clear
2007-01-15,6.883333333333332,Clear
2007-01-16,6.639285714285717,Mostly Cloudy
2007-01-17,7.576923076923076,Clear
2007-01-18,7.058333333333331,Clear
2007-01-19,7.672000000000001,Clear
2007-01-20,8.779166666666667,Partly Cloudy
2007-01-21,11.291666666666664,Partly Cloudy
2007-01-22,10.112499999999999,Clear
2007-01-23,8.641666666666667,Clear
2007-01-24,8.679166666666669,Haze
2007-01-25,7.756000000000003,Haze
2007-01-26,7.9073170731707325,Light Rain
2007-01-27,9.638461538461542,Overcast
2007-01-28,10.072413793103445,Partly Cloudy
2007-01-29,11.358333333333333,Mostly Cloudy
2007-01-30,10.0448275862069,Mostly Cloudy
2007-01-31,10.31153846153846,Overcast
2007-02-01,9.725000000000001,Overcast
2007-02-02,9.804,Overcast
2007-02-03,9.325,Haze
2007-02-04,10.446153846153846,Haze
2007-02-05,10.767999999999999,Mostly Cloudy
2007-02-06,10.859259259259261,Overcast
2007-02-07,12.44516129032258,Overcast
2007-02-08,12.000000000000002,Light Rain
2007-02-09,13.373529411764702,Overcast
2007-02-10,13.828124999999998,Light Rain
2007-02-11,12.374285714285712,Mostly Cloudy
2007-02-12,9.865384615384615,Mostly Cloudy
2007-02-13,10.707142857142859,Mostly Cloudy
2007-02-14,10.737499999999997,Partly Cloudy
2007-02-15,11.938709677419356,Mostly Cloudy
2007-02-16,12.460606060606057,Fog
2007-02-17,13.982758620689657,Mostly Cloudy
2007-02-18,11.408000000000001,Scattered Clouds
2007-02-19,10.916666666666666,Partly Cloudy
2007-02-20,11.411111111111113,Mostly Cloudy
2007-02-21,11.9962962962963,Overcast
2007-02-22,8.97222222222222,Light Rain
2007-02-23,8.277777777777779,Partly Cloudy
2007-02-24,10.57037037037037,Mostly Cloudy
2007-02-25,10.884615384615383,Overcast
2007-02-26,9.658823529411762,Light Rain
2007-02-27,7.410714285714285,Mostly Cloudy
2007-02-28,7.8192307692307725,Scattered Clouds
2007-03-01,8.703846153846154,Scattered Clouds
2007-03-02,9.891666666666667,Partly Cloudy
2007-03-03,12.508333333333333,Mostly Cloudy
2007-03-04,13.641666666666664,Mostly Cloudy
2007-03-05,13.445833333333338,Mostly Cloudy
2007-03-06,11.542307692307691,Scattered Clouds
2007-03-07,11.757142857142862,Mostly Cloudy
2007-03-08,10.9375,Scattered Clouds
2007-03-09,11.5375,Mostly Cloudy
2007-03-10,12.726923076923075,Scattered Clouds
2007-03-11,16.208333333333332,Clear
2007-03-12,16.729166666666664,Mostly Cloudy
2007-03-13,13.200000000000001,Partly Cloudy
2007-03-14,12.330769230769231,Mostly Cloudy
2007-03-15,-403.09166666666664,Partly Cloudy
2007-03-16,15.37916666666667,Clear
2007-03-17,12.158620689655175,Scattered Clouds
2007-03-18,12.192857142857141,Mostly Cloudy
2007-03-19,12.35769230769231,Mostly Cloudy
2007-03-20,11.796428571428573,Light Rain
2007-03-21,11.958333333333334,Partly Cloudy
2007-03-22,13.276000000000003,Mostly Cloudy
2007-03-23,12.983333333333334,Scattered Clouds
2007-03-24,12.726923076923073,Mostly Cloudy
2007-03-25,12.719999999999997,Overcast
2007-03-26,11.996428571428575,Mostly Cloudy
2007-03-27,9.895833333333334,Partly Cloudy
2007-03-28,11.270833333333334,Clear
2007-03-29,13.576,Partly Cloudy
2007-03-30,12.012500000000001,Scattered Clouds
2007-03-31,12.24074074074074,Scattered Clouds
2007-04-01,11.217241379310348,Mostly Cloudy
2007-04-02,11.70833333333333,Scattered Clouds
2007-04-03,12.112,Scattered Clouds
2007-04-04,12.711999999999996,Mostly Cloudy
2007-04-05,12.124,Mostly Cloudy
2007-04-06,12.151724137931033,Overcast
2007-04-07,13.85925925925926,Overcast
2007-04-08,13.23076923076923,Mostly Cloudy
2007-04-09,13.06666666666667,Partly Cloudy
2007-04-10,12.845833333333331,Clear
2007-04-11,12.267647058823531,Mostly Cloudy
2007-04-12,11.395833333333334,Partly Cloudy
2007-04-13,11.970833333333331,Partly Cloudy
2007-04-14,11.932142857142859,Overcast
2007-04-15,12.012500000000001,Partly Cloudy
2007-04-16,13.741666666666667,Partly Cloudy
2007-04-17,11.437037037037035,Mostly Cloudy
2007-04-18,10.262500000000001,Partly Cloudy
2007-04-19,10.254166666666666,Overcast
2007-04-20,11.032142857142862,Light Rain
2007-04-21,11.279166666666667,Overcast
2007-04-22,11.851724137931038,Scattered Clouds
2007-04-23,12.256000000000004,Partly Cloudy
2007-04-24,12.546428571428567,Partly Cloudy
2007-04-25,11.77931034482759,Mostly Cloudy
2007-04-26,12.723999999999998,Partly Cloudy
2007-04-27,15.654166666666667,Clear
2007-04-28,15.737500000000002,Mostly Cloudy
2007-04-29,12.80833333333333,Scattered Clouds
2007-04-30,13.987500000000002,Clear
2007-05-01,13.661538461538454,Mostly Cloudy
2007-05-02,13.984615384615383,Scattered Clouds
2007-05-03,11.820689655172416,Mostly Cloudy
2007-05-04,12.43703703703704,Scattered Clouds
2007-05-05,14.233333333333334,Clear
2007-05-06,20.624999999999996,Scattered Clouds
2007-05-07,23.57083333333333,Partly Cloudy
2007-05-08,19.883333333333336,Clear
2007-05-09,12.885714285714291,Partly Cloudy
2007-05-10,12.082608695652173,Overcast
2007-05-11,11.524137931034488,Overcast
2007-05-12,12.142307692307696,Scattered Clouds
2007-05-13,12.512000000000002,Clear
2007-05-14,12.058333333333335,Partly Cloudy
2007-05-15,11.088461538461539,Overcast
2007-05-16,12.122222222222222,Overcast
2007-05-17,12.2,Partly Cloudy
2007-05-18,13.541666666666666,Scattered Clouds
2007-05-19,12.978125000000002,Overcast
2007-05-20,13.355999999999996,Scattered Clouds
2007-05-21,13.614814814814816,Partly Cloudy
2007-05-22,15.116666666666665,Clear
2007-05-23,19.256,Scattered Clouds
2007-05-24,13.588000000000001,Partly Cloudy
2007-05-25,12.659999999999998,Mostly Cloudy
2007-05-26,13.319230769230765,Mostly Cloudy
2007-05-27,13.462962962962958,Scattered Clouds
2007-05-28,14.749999999999998,Partly Cloudy
2007-05-29,13.863999999999999,Partly Cloudy
2007-05-30,13.242857142857142,Mostly Cloudy
2007-05-31,13.332,Overcast
2007-06-01,12.940740740740738,Mostly Cloudy
2007-06-02,12.728571428571426,Overcast
2007-06-03,14.069230769230767,Mostly Cloudy
2007-06-04,16.46551724137931,Mostly Cloudy
2007-06-05,14.657692307692306,Overcast
2007-06-06,13.835999999999997,Partly Cloudy
2007-06-07,14.003999999999998,Clear
2007-06-08,13.203846153846154,Scattered Clouds
2007-06-09,14.712,Partly Cloudy
2007-06-10,14.655555555555555,Mostly Cloudy
2007-06-11,14.004166666666665,Partly Cloudy
2007-06-12,15.395833333333329,Clear
2007-06-13,18.423999999999996,Partly Cloudy
2007-06-14,18.808695652173913,Partly Cloudy
2007-06-15,18.01851851851852,Clear
2007-06-16,13.875,Mostly Cloudy
2007-06-17,15.78,Clear
2007-06-18,16.65,Partly Cloudy
2007-06-19,15.603448275862068,Partly Cloudy
2007-06-20,14.770370370370372,Scattered Clouds
2007-06-21,15.39230769230769,Clear
2007-06-22,15.833333333333334,Partly Cloudy
2007-06-23,14.887500000000001,Partly Cloudy
2007-06-24,14.387500000000001,Partly Cloudy
2007-06-25,15.654166666666669,Clear
2007-06-26,14.616000000000001,Partly Cloudy
2007-06-27,14.879166666666665,Partly Cloudy
2007-06-28,16.84074074074074,Scattered Clouds
2007-06-29,16.47407407407407,Overcast
2007-06-30,14.72,Mostly Cloudy
2007-07-01,14.803571428571427,Scattered Clouds
2007-07-02,17.66,Partly Cloudy
2007-07-03,15.407999999999998,Partly Cloudy
2007-07-04,17.6375,Partly Cloudy
2007-07-05,16.803999999999995,Scattered Clouds
2007-07-06,16.25384615384615,Partly Cloudy
2007-07-07,13.68846153846154,Overcast
2007-07-08,15.76785714285714,Partly Cloudy
2007-07-09,16.403333333333336,Partly Cloudy
2007-07-10,17.136000000000003,Overcast
2007-07-11,17.86,Mostly Cloudy
2007-07-12,18.74583333333333,Partly Cloudy
2007-07-13,18.48275862068965,Partly Cloudy
2007-07-14,16.060714285714287,Scattered Clouds
2007-07-15,17.411111111111115,Scattered Clouds
2007-07-16,15.971428571428577,Overcast
2007-07-17,18.07777777777778,Mostly Cloudy
2007-07-18,18.98275862068966,Overcast
2007-07-19,17.60740740740741,Partly Cloudy
2007-07-20,18.314285714285713,Partly Cloudy
2007-07-21,19.050000000000004,Overcast
2007-07-22,18.396153846153844,Overcast
2007-07-23,17.74166666666667,Scattered Clouds
2007-07-24,16.58,Overcast
2007-07-25,15.825925925925924,Overcast
2007-07-26,15.777777777777773,Overcast
2007-07-27,16.048148148148154,Partly Cloudy
2007-07-28,15.862068965517235,Partly Cloudy
2007-07-29,15.846874999999997,Scattered Clouds
2007-07-30,16.379166666666663,Partly Cloudy
2007-07-31,15.684000000000001,Partly Cloudy
2007-08-01,16.137037037037036,Partly Cloudy
2007-08-02,16.304,Partly Cloudy
2007-08-03,15.076923076923075,Partly Cloudy
2007-08-04,15.0375,Partly Cloudy
2007-08-05,14.924,Overcast
2007-08-06,15.803999999999998,Overcast
2007-08-07,15.87,Mostly Cloudy
2007-08-08,15.660714285714281,Overcast
2007-08-09,16.65,Partly Cloudy
2007-08-10,16.424999999999997,Partly Cloudy
2007-08-11,15.035999999999994,Mostly Cloudy
2007-08-12,15.615384615384613,Partly Cloudy
2007-08-13,16.35833333333333,Partly Cloudy
2007-08-14,15.43333333333333,Partly Cloudy
2007-08-15,16.264,Partly Cloudy
2007-08-16,17.092000000000002,Partly Cloudy
2007-08-17,17.004,Clear
2007-08-18,16.776,Partly Cloudy
2007-08-19,18.185185185185183,Partly Cloudy
2007-08-20,18.51153846153846,Partly Cloudy
2007-08-21,18.5625,Partly Cloudy
2007-08-22,17.532000000000004,Partly Cloudy
2007-08-23,17.958333333333336,Partly Cloudy
2007-08-24,17.748,Partly Cloudy
2007-08-25,17.73076923076923,Partly Cloudy
2007-08-26,16.49310344827586,Partly Cloudy
2007-08-27,16.151999999999997,Partly Cloudy
2007-08-28,19.25833333333333,Partly Cloudy
2007-08-29,21.191666666666663,Clear
2007-08-30,22.450000000000003,Partly Cloudy
2007-08-31,18.154166666666665,Partly Cloudy
2007-09-01,18.841666666666665,Clear
2007-09-02,19.408333333333328,Clear
2007-09-03,17.647999999999996,Partly Cloudy
2007-09-04,17.506666666666664,Overcast
2007-09-05,20.758333333333333,Mostly Cloudy
2007-09-06,19.8625,Mostly Cloudy
2007-09-07,18.264,Partly Cloudy
2007-09-08,16.42,Partly Cloudy
2007-09-09,17.158333333333328,Partly Cloudy
2007-09-10,17.716000000000005,Partly Cloudy
2007-09-11,16.653846153846157,Mostly Cloudy
2007-09-12,16.885714285714283,Overcast
2007-09-13,17.964000000000002,Partly Cloudy
2007-09-14,18.840000000000003,Scattered Clouds
2007-09-15,17.088,Partly Cloudy
2007-09-16,16.732,Overcast
2007-09-17,16.341666666666672,Partly Cloudy
2007-09-18,15.447999999999997,Partly Cloudy
2007-09-19,14.514285714285714,Mostly Cloudy
2007-09-20,14.599999999999996,Mostly Cloudy
2007-09-21,16.738461538461543,Mostly Cloudy
2007-09-22,15.837500000000004,Mostly Cloudy
2007-09-23,16.00384615384616,Overcast
2007-09-24,16.70416666666667,Partly Cloudy
2007-09-25,18.688000000000002,Clear
2007-09-26,19.916666666666668,Clear
2007-09-27,15.86,Partly Cloudy
2007-09-28,15.3,Overcast
2007-09-29,14.829166666666667,Clear
2007-09-30,14.858333333333329,Clear
2007-10-01,16.319354838709682,Overcast
2007-10-02,16.727999999999998,Clear
2007-10-03,14.748000000000001,Partly Cloudy
2007-10-04,14.1625,Partly Cloudy
2007-10-05,12.741666666666667,Partly Cloudy
2007-10-06,13.533333333333331,Clear
2007-10-07,14.079166666666667,Clear
2007-10-08,13.862962962962966,Partly Cloudy
2007-10-09,14.704166666666667,Mostly Cloudy
2007-10-10,14.952,Scattered Clouds
2007-10-11,13.966666666666661,Mostly Cloudy
2007-10-12,13.655882352941171,Light Rain
2007-10-13,14.899999999999999,Partly Cloudy
2007-10-14,12.441379310344825,Partly Cloudy
2007-10-15,14.134482758620686,Mostly Cloudy
2007-10-16,14.36,Mostly Cloudy
2007-10-17,14.533333333333331,Partly Cloudy
2007-10-18,15.587499999999997,Mostly Cloudy
2007-10-19,17.28148148148148,Mostly Cloudy
2007-10-20,14.434615384615386,Scattered Clouds
2007-10-21,16.27916666666667,Clear
2007-10-22,18.770833333333332,Clear
2007-10-23,19.116666666666667,Clear
2007-10-24,17.066666666666666,Clear
2007-10-25,13.445833333333333,Scattered Clouds
